"lookback","minDrop","TP","SL","score","return_pct","win_rate","max_dd","trades"
6,16.9,6.6,15.8,0.350512733512592,194.260009201938,86.2068965517241,-46.8967456690051,29
4,20,2.8,9.4,0.46781794920353,113.486741857039,100,-6.14035087719297,10
9,16.8,0.3,12.1,0.343496417058739,97.3449986188867,94.1176470588235,-50.3030984745368,51
4,18.1,1.3,18.5,0.479823463103446,146.944561207344,100,-6.14035087719297,19
4,20,1,18.4,0.462963441548331,86.5172548837132,100,-6.14035087719298,10
10,18.6,2.5,11.3,0.35590231491474,145.896232551629,94.1176470588235,-46.8967456690051,34
3,18.7,6.5,14.9,0.470835261777428,221.405333030901,100,-12.3484848484848,13
7,20,2.1,12.7,0.485949698949649,177.833732256831,100,-6.14035087719297,20
9,20,4.9,7.3,0.463355989117946,280.957948356153,91.304347826087,-16.0507069806187,23
3,20,5.9,8,0.467229016534177,149.797109787329,100,-8.51528384279477,10
9,20,6.3,1.5,0.447916219908131,301.074688277014,73.0769230769231,-13.7959020550265,26
9,19.6,3.8,14.5,0.460889435125486,300.052068199873,96.1538461538462,-20.9486013164082,26
8,20,4.7,6.3,0.478236897143196,265.372849209344,95.2380952380952,-11.7667456821359,21
7,18.1,10,9.8,0.419302475234251,303.869310307945,78.2608695652174,-25.5881541951896,23
8,7,2.4,14.3,0.426516367156273,579.90868412686,85.8310626702997,-67.4666700984505,367
1,16.4,4.3,20,0.468685243316678,198.713787814098,100,-11.9305084745763,14
8,20,8.3,9,0.489067946024392,467.354243039342,95,-19.9721658325624,20
1,14.3,6.8,18.3,0.473021039354386,377.661614984519,95,-19.9395770392749,20
4,3.3,1.7,20,0.248179000873588,-60.8933493784761,89.6253602305475,-91.7660788613692,694
4,18.1,7.5,20,0.522914646154709,489.808922124778,100,-12.3484848484849,19
1,6.9,0,6.3,0.440323471909144,319.731168474646,74.1573033707865,-31.7241379310345,178
8,19.6,7.8,16.6,0.440234312053938,362.182248082372,95,-29.9397241252955,20
7,19.2,6.9,7.9,0.479634141855003,355.256636412422,90.4761904761905,-14.3130722960993,21
5,20,3.4,11.4,0.476444670173181,149.099813485776,100,-6.14035087719297,13
3,18.9,3.1,0.6,0.457066645718033,132.180328467905,84.6153846153846,-3.89221556886228,13
10,19.9,0.6,17.8,0.497467537354851,216.459810837539,100,-6.14035087719298,29
1,17.2,9.3,18.8,0.453209265501916,326.015972629365,100,-24.2647058823529,12
9,20,1.9,4.4,0.475658016054018,211.519363280427,92.8571428571429,-9.38623224427315,28
1,19.4,2.4,8,0.45745431957424,70.258975836087,100,-6.14035087719297,7
9,19.4,0.2,6.8,0.496856739938077,210.509248302206,100,-6.14035087719297,30
6,17.8,1,14.5,0.320715048305188,65.1188748013389,92.5925925925926,-51.9586667204917,27
5,18.9,8.1,9,0.523262612734791,494.971465803608,100,-12.3484848484848,18
7,18.5,3.6,10.8,0.486754894141055,332.971044563643,96.1538461538462,-14.3019202263779,26
8,17.8,4.3,18.2,0.322626204778312,77.5984921070053,87.5,-50.2919316828035,32
7,20,5.3,3.3,0.436011605786513,162.831237468527,75,-9.38623224427314,20
9,20,5.5,6.7,0.46909864987172,312.861619210456,91.304347826087,-16.0507069806187,23
6,17.4,3.4,11.9,0.331455189577714,88.3847651192828,86.2068965517241,-46.8967456690051,29
10,19.9,0.1,5.8,0.479229009832759,191.042191271375,96.7741935483871,-9.38623224427313,31
3,18.9,4.6,13.2,0.460745533021272,169.280441616877,100,-12.3484848484849,12
8,20,7.7,8.9,0.474872653905762,388.491509046951,95,-19.9721658325624,20
9,20,0.7,5.4,0.477670881282776,189.312043183481,96.551724137931,-9.38623224427312,29
5,20,8.7,14.1,0.490992990709573,296.7661623854,100,-10.1508916323731,13
2,6.6,0,9.2,0.449730619511238,408.185102634168,78.169014084507,-41.7525726071456,284
10,7.1,0.3,17.3,0.573295738047036,1138.27811481256,95.6448911222781,-58.3538864342143,597
5,17.4,0.3,14,0.312956066855551,34.9178715295518,93.1034482758621,-53.3033821564114,29
6,20,7.7,10.6,0.492075595263858,295.351963499665,100,-10.1508916323731,15
6,19.6,0.7,9.8,0.484038416027585,167.215493800922,100,-6.14035087719298,20
7,19.8,6,17.7,0.513444579389425,434.051967554896,100,-12.3484848484849,20
3,5.3,1.1,7.6,0.334704174021585,25.6075474587703,81.3559322033898,-63.9796942753595,649
3,19.7,6.5,10.5,0.468030715131866,154.250990885604,100,-8.51528384279476,10
1,19.2,7.4,8.3,0.451306436900745,108.692004510525,100,-10.4956268221574,7
4,17.6,18,20,0.373607513947215,389.737839230199,82.3529411764706,-46.8967456690051,17
7,20,3.6,11.6,0.496673467602816,248.065393770362,100,-6.77966101694915,20
10,20,6.2,12.1,0.526756148896479,501.941803571201,100,-12.3484848484849,22
10,20,5.3,19,0.428387274051138,284.065982855459,95.6521739130435,-30.0673404496577,23
10,7.9,0.7,17.6,0.449187885105841,516.721361094971,94.6009389671361,-61.9077894473193,426
4,17.6,7,19.4,0.371241834544219,256.455834551734,95.2380952380952,-46.8967456690051,21
10,19.4,3.1,7.9,0.495739686740181,350.968525823724,96.4285714285714,-12.8450060538643,28
8,16.5,4.7,3.9,0.267303223833727,62.4887909064012,63.0434782608696,-57.4738752787853,46
10,7.5,1.9,10.2,0.410459156631512,455.82422123398,83.7471783295711,-65.736656894987,443
3,18.9,3.5,12.5,0.476232156594759,151.848339725831,100,-6.14035087719297,12
3,8.9,6,9.1,0.256324236823369,42.6099139078068,64.4067796610169,-67.423206542521,118
10,19.1,7.2,8,0.440986577155702,321.941243689227,84,-22.6542822361196,25
6,20,5.3,15.9,0.481699117708904,210.444736145839,100,-8.51528384279477,15
10,20,5.4,4.1,0.441115724904483,261.649440620734,80,-16.9937248024165,25
6,19.6,3.4,7.1,0.498162222481626,248.826557752784,100,-6.14035087719297,19
5,19.3,2.2,7.7,0.4795310374624,164.061319235554,100,-6.66666666666667,16
1,16.8,8.5,16.1,0.476492117592353,274.32108379819,100,-13.4020618556701,12
5,20,6.9,18.6,0.479489639118629,232.858653546822,100,-10.1508916323731,13
5,8,0.3,20,0.456215731926484,506.166019861912,96.1538461538462,-54.5608645019561,286
5,7.7,2.3,15.6,0.419317642561813,448.04601869869,88.0851063829787,-56.7022829873996,235
1,17.7,4.6,17.8,0.461769894866057,148.186952115293,100,-10.4956268221574,11
10,19,0,4.9,0.464696346603298,192.816535672494,84.6153846153846,-9.38623224427314,39
5,18.1,8.9,20,0.485772080150572,589.098069825832,95.2380952380952,-28.67853125,21
10,19,2.6,13.6,0.531576362344469,409.653002946219,100,-6.66666666666665,31
8,19.9,5.6,12.2,0.510582472512081,415.083603237533,100,-12.3484848484849,21
10,20,0,15,0.472200331984865,184.640315228809,86.6666666666667,-6.14035087719297,30
4,20,7,13.1,0.465363252958301,166.691886414325,100,-10.1508916323731,10
2,18.4,6.2,9.7,0.459593718895813,187.168331439119,92.8571428571429,-10.6968606609375,14
8,20,3.2,11.3,0.501732802178078,259.454311169663,100,-6.14035087719297,22
4,18.8,3.8,14.7,0.480279545927762,177.279122470776,100,-6.77966101694915,14
8,18.9,5.8,15.6,0.436755293067434,263.268503439742,91.304347826087,-23.856238969138,23
10,9.8,0.7,7.2,0.410430195809172,188.266317147563,86.7986798679868,-46.8967456690051,303
6,17.7,4.1,8.5,0.334320397223041,111.009403044342,85.7142857142857,-46.8967456690051,28
4,18.7,9.1,19.9,0.405136412255923,227.956072853597,92.8571428571429,-31.2965606924361,14
7,8.8,0,17.7,0.381268568697303,165.187100771003,79.5986622073579,-51.4403950271558,299
6,19.3,6.1,7.2,0.502550782520043,400.449990191829,95.2380952380952,-11.7667456821359,21
7,19.6,6.2,13.9,0.513444579389425,434.051967554896,100,-12.3484848484849,20
8,18.7,9.6,6.3,0.39802537901407,227.390596074572,72.7272727272727,-25.1493053897932,22
5,18,2.9,12.2,0.330044625895312,87.2214767080346,92,-49.5517466373781,25
5,18.6,1.2,15.3,0.483556270915082,170.241069112795,100,-6.66666666666666,21
4,19.8,4,7.5,0.467489904457749,122.319440043081,100,-6.77966101694914,10
9,20,2.4,9.3,0.508377289006163,282.319886245603,100,-6.14035087719298,27
7,18.5,3.8,10,0.490976727001875,343.321989645624,96.1538461538462,-13.5156993110236,26
6,18.3,8.5,17.9,0.435042365915775,350.138075736235,90.9090909090909,-29.2660676265003,22
4,20,2.9,13.8,0.46781794920353,113.486741857039,100,-6.14035087719297,10
5,20,4.7,16.5,0.477403837117194,165.083687726231,100,-6.77966101694915,13
10,20,1.3,13.5,0.504048425230174,255.622026395037,100,-6.14035087719297,28
6,7.1,0.2,14.8,0.411912299281978,309.695370811262,94.3722943722944,-61.797103007497,462
8,19.4,3.8,17.4,0.454119720729738,266.475137105347,96,-20.9486013164082,25
8,20,6.4,16.2,0.512065460658978,426.39019683019,100,-12.3484848484849,20
9,20,6.5,8.1,0.503819661595873,417.795518950458,95.4545454545455,-12.6724762653818,22
5,6.5,1.3,15,0.486088695930729,679.50324840821,91.3875598086124,-57.767742831889,418
7,18,4.8,11.5,0.366741612203498,226.94918200582,93.1034482758621,-46.8967456690051,29
10,19.2,7.9,9.2,0.487728648769085,475.83471577189,91.6666666666667,-19.9721658325624,24
10,20,2.2,20,0.506805130352182,273.585671501263,100,-6.14035087719298,27
1,19.6,3.9,10.7,0.454068741112514,67.5570858302559,100,-6.77966101694915,6
3,18.7,1.3,9.2,0.470353293519348,115.258832075594,100,-6.14035087719297,13
6,18.5,6.8,13.1,0.553647786451271,648.411574334234,100,-12.3484848484849,23
5,20,0,8.2,0.453368399230609,76.6413924589127,92.8571428571429,-6.14035087719297,14
4,20,5,9.2,0.465518529388796,140.294403424101,100,-8.51528384279478,10
1,17.6,6.5,15.5,0.46676281280893,175.92538513125,100,-10.4956268221574,11
4,3.4,1.1,18.8,0.251009225048829,-76.0058120563799,91.1731843575419,-90.6898351057784,895
8,17.6,6.1,9.5,0.37897659140589,328.476852011294,87.8787878787879,-46.8967456690051,33
6,18.4,5.7,9.1,0.5366236633232,553.833112511618,100,-12.3484848484849,23
1,18,3.4,15,0.464721353432831,100.791144802277,100,-6.14035087719298,9
10,19.3,3,16.3,0.534928679836319,433.349198892477,100,-6.66666666666666,29
7,18.5,7.1,16.5,0.457194247384117,435.325296014901,95.4545454545455,-29.2660676265003,22
4,18.8,5,11.9,0.469220134966728,208.651680990627,100,-12.3484848484848,14
8,9.8,10,1.5,0.278626479536161,148.099165650245,27.1493212669683,-54.3618986393092,221
4,7.3,1.8,6.2,0.415524835155884,302.122249257525,77.7429467084639,-48.2581484235417,319
6,17.3,3.1,12.9,0.332676315564169,103.700668840859,90,-49.4586442341479,30
1,16.9,6,8,0.449102069789053,143.158012110202,91.6666666666667,-10.4956268221574,12
3,20,4.5,17.2,0.469121387117757,131.383232598684,100,-6.77966101694915,10
4,18.6,7.8,17.4,0.503124487725434,403.973028690865,100,-13.4020618556701,17
1,14.2,9.3,18.1,0.473881094914776,489.155824293167,90.4761904761905,-24.2647058823529,21
4,6.6,3.8,9,0.572416887706062,1150.00598095221,73.6024844720497,-44.903235932681,322
3,4.7,0,7.8,0.273520347369802,59.6689831761936,70.6642066420664,-81.0721265216708,1084
7,20,5.2,11.2,0.494285681169511,330.759116651459,100,-12.3484848484849,19
8,19.7,4.1,14,0.45257454560419,262.085845142126,95.8333333333333,-20.9486013164082,24
5,18.7,5.7,15.3,0.503965522656278,384.536013800162,100,-12.3484848484849,19
6,20,5.6,10.8,0.484651908527282,226.849129581275,100,-8.51528384279477,15
1,18.6,0,19.5,0.437993519745287,61.2357597396391,87.5,-6.14035087719297,8
4,20,7.5,14.8,0.466186658439512,171.26636130994,100,-10.1508916323731,10
4,19.1,5.8,8.5,0.438669915927662,162.545988493454,92.3076923076923,-15.692552280006,13
6,20,4.8,18.5,0.483141922159807,189.533269331207,100,-6.77966101694915,15
8,20,0.2,11,0.487592332441957,172.296583741865,100,-6.14035087719297,25
10,4.3,1.2,17.9,0.27076945380856,-36.3688160615011,91.2689173457509,-86.5291784396654,859
5,20,8.7,8.5,0.490992990709573,296.7661623854,100,-10.1508916323731,13
6,8.1,7.8,10.4,0.325393231445076,330.443363412522,63.3879781420765,-65.6024291582121,183
4,20,3.2,6.7,0.468905523171481,119.528819456766,100,-6.14035087719298,10
10,18.6,2.1,1.9,0.307418239981026,76.8784660429593,75.609756097561,-50.6167130800706,41
6,20,2.5,7,0.475988646636749,139.137680762727,100,-6.14035087719297,15
10,6.2,0.5,6.9,0.346021960578605,139.579489486792,87.5602700096432,-70.1475841811607,1037
4,18.7,7.6,4.1,0.43557821502556,179.78256954127,80,-12.0491880743018,15
1,19.1,4.2,15.1,0.446316304247281,80.9690453246149,100,-10.4956268221574,7
10,9.4,0,11.4,0.395644338627724,171.569787142876,79.6791443850267,-50.4841125548673,374
6,20,8.4,7,0.503081148069849,356.493923532953,100,-10.1508916323731,15
10,17.8,16.7,20,0.435351810927696,711.94359355493,82.6086956521739,-46.8967456690052,23
7,18.8,2.3,15.2,0.501567851909496,258.710288386088,100,-6.66666666666666,25
8,19.5,1.6,11,0.498943708232369,235.35978257749,100,-6.14035087719297,25
3,15.9,2.6,19.2,0.34831089282368,111.117387948308,96,-46.8967456690051,25
6,9.4,1.9,15.2,0.292131139853805,38.4083366175753,87.1951219512195,-69.8687620128388,164
7,19.3,0.4,13,0.485375638682211,162.787743810876,100,-6.14035087719297,24
9,20,1.6,10,0.50270557654984,250.810372599366,100,-6.14035087719297,27
7,20,1.9,11.2,0.484442827685026,169.462225231149,100,-6.14035087719297,20
7,19.4,3.9,10.8,0.507958625903244,304.697389749858,100,-6.77966101694915,22
8,20,8.1,10.9,0.485489091605871,447.471718492,95,-19.9721658325624,20
8,19.9,6,11.4,0.518949521754986,461.567210142562,100,-12.3484848484849,21
9,18.6,1.2,13.6,0.514697546641424,339.381326086567,100,-8.51528384279477,34
5,20,7.9,12.6,0.484232592277096,259.208393316084,100,-10.1508916323731,13
2,18.2,2.4,10.5,0.460689717156574,131.498308493483,100,-10.5627551020408,14
1,19.4,3.3,16.3,0.457973753737807,73.1447211892411,100,-6.14035087719297,7
9,5.2,1.9,12.1,0.329727418866105,188.290047929865,85.4595336076818,-77.4513633909312,729
9,19.6,0,18.7,0.470035353294328,179.001317014711,86.2068965517241,-6.14035087719298,29
6,6.8,4.3,14,0.451966834927971,724.032889780903,79.4425087108014,-60.7427400097602,287
9,19.8,0.1,13.2,0.495091656328963,205.862199166091,100,-6.14035087719297,28
3,6.7,0.8,10.2,0.505443578991339,665.946491565934,89.7360703812317,-47.1206072084911,341
9,6.7,0.1,14.4,0.497601509302621,774.894900552828,94.7651006711409,-61.3424079345331,745
5,20,4.1,4.2,0.461538958807915,131.566115617567,92.3076923076923,-6.21074561403508,13
2,20,7.8,16,0.463787665422159,164.803013485777,100,-10.5627551020408,10
9,6.9,0,12.6,0.530598189290257,926.941135242919,73.6386138613861,-48.903045281849,808
1,17.6,2,18.2,0.465691559058953,97.3860429930817,100,-6.14035087719297,11
6,19,4.6,2.4,0.452604470697633,218.848363700347,78.2608695652174,-9.38623224427314,23
5,17.7,2.5,5.2,0.300331871533522,44.935199306809,78.5714285714286,-50.6903734364974,28
9,5.4,0.9,10.1,0.328995670325702,169.738088783896,88.0670611439842,-77.8859257904587,1014
2,18.2,0.9,7.3,0.443038220758787,95.1933417889753,92.8571428571429,-10.6968606609375,14
8,16,5,14.2,0.33253518935559,99.1813875606753,82.5,-46.8967456690051,40
10,6.4,0,12.4,0.42659289112168,475.370309322691,72.7634194831014,-56.0396312603522,1006
9,20,5.9,6,0.493724966632827,378.275135130779,91.304347826087,-11.7667456821359,23
5,18.7,0.9,16.2,0.479927164920207,147.52068241157,100,-6.14035087719298,19
6,7.2,0,15,0.438628416042348,488.395257696162,79.3436293436293,-56.0993914528017,518
7,20,4.7,15.1,0.486259975372869,286.171862225665,100,-12.3484848484849,19
9,5.4,2.4,12.4,0.295171129863523,73.9662450221194,82.5242718446602,-80.6430673358163,618
7,18.2,0,12,0.452112794793225,168.180658035281,80,-8.51528384279476,30
4,8.3,0.8,13.5,0.436278881508058,401.19046614099,93.3920704845815,-50.4520346635963,227
8,19.7,6.4,19.5,0.520610684153192,470.795890132598,100,-12.3484848484849,21
4,18.8,4.5,15.4,0.466877371326892,195.636327435983,100,-12.3484848484849,14
3,18.9,3.5,20,0.476232156594759,151.848339725831,100,-6.14035087719297,12
8,20,0.4,5.1,0.469281546943557,153.968760431349,96.1538461538462,-9.38623224427312,26
8,20,1.6,14.4,0.492370147668813,204.511348243488,100,-6.14035087719298,23
2,18.5,7.2,16.3,0.486070503036293,272.502674491919,100,-10.5627551020408,14
4,7,2,17,0.410998875663781,462.253634616692,90,-63.1217207309994,270
1,19.9,2.8,8.3,0.455608090668401,65.453858811466,100,-6.14035087719297,6
5,17.8,2.2,12.5,0.327474187956393,79.4610264378853,92.5925925925926,-50.5661492682827,27
1,5.9,0.8,7.6,0.571403840549562,847.803210514142,86.5724381625442,-31.7241379310345,283
3,20,6.1,20,0.467229016534177,149.797109787329,100,-8.51528384279477,10
5,19.2,5.4,18.4,0.487700677006997,300.725574579799,100,-12.3484848484848,17
4,18.5,0,6.7,0.464234103015371,104.196654285287,94.7368421052632,-6.14035087719298,19
10,20,3.6,10.3,0.493202743872688,359.919582636314,96.2962962962963,-14.002662519942,27
1,16,7.5,12.1,0.482246496694003,274.054084354788,100,-11.9305084745763,14
3,20,1.7,17.9,0.463227796712733,87.9858946859472,100,-6.14035087719297,10
8,18.2,4,6.4,0.51097336719843,421.222349005163,93.3333333333333,-10.7442611659193,30
2,20,3.2,11.4,0.452731920049994,103.382205862637,100,-10.5627551020408,10
4,19.4,8,14.2,0.474834204591421,215.020864093128,100,-10.1508916323731,11
5,19.4,3.5,18.1,0.483228728542158,188.132287839559,100,-6.66666666666667,15
2,20,5.7,15.5,0.459019439217403,138.312867903795,100,-10.5627551020408,10
4,18.4,9.1,16.5,0.416938930561028,269.044375233877,88.8888888888889,-28.67853125,18
3,19.5,8.4,12.8,0.470792006934858,196.851630728528,100,-10.1508916323731,10
1,16,6.1,17,0.477514516368939,247.765304771101,100,-11.9305084745763,14
5,20,7.3,17.4,0.480463859568034,238.270989376852,100,-10.1508916323731,13
7,17.7,4.4,13,0.353263399343147,175.375047082799,90,-46.8967456690051,30
4,18.3,1.5,12.7,0.478937078858316,145.249600301661,100,-6.14035087719297,18
3,18.6,1.9,11.9,0.47576613067962,134.373240617774,100,-6.14035087719297,16
6,18.1,5.2,13.2,0.531821615520961,527.155069165844,100,-12.3484848484849,23
6,18.9,3.3,14,0.502151315192332,273.54687065307,100,-6.66666666666666,21
3,19.6,0,8,0.429320520399489,66.2788040568142,80,-6.14035087719298,10
7,19.2,4.7,7.1,0.481541603450757,283.73232869579,95.2380952380952,-11.7667456821359,21
4,18.8,3,12.5,0.481131887236336,171.359182966918,100,-6.14035087719297,14
5,19.5,7.9,20,0.484232592277096,259.208393316084,100,-10.1508916323731,13
10,18,5,16.5,0.351092643154929,173.566028394845,87.8787878787879,-46.8967456690051,33
8,17.2,5.1,9.1,0.349430233422897,195.113724610625,83.3333333333333,-46.8967456690051,36
7,20,3.7,4,0.467917058070593,208.047725635263,90.4761904761905,-9.38623224427312,21
1,8.9,1.5,10.1,0.313659282915503,33.358376438679,83.9506172839506,-54.4237169231285,81
5,18.7,6.2,11.1,0.509363632306912,414.525511859237,100,-12.3484848484849,19
8,6.1,0,12.6,0.387090292652639,297.021178527241,72.3819301848049,-58.3154715864906,974
7,19.1,9.5,18.8,0.374318833076394,164.952420019427,83.3333333333333,-33.8619353208998,18
1,15.7,5.6,8.4,0.464205712802984,201.820425213438,93.3333333333333,-10.4956268221574,15
1,6.4,0.4,9.9,0.559302531940237,1004.53742565247,91.9047619047619,-43.9427437550993,210
9,18.8,4.7,5.3,0.479974947652455,307.026248938536,85.7142857142857,-10.1062396128519,28
3,20,3.4,12.9,0.468905523171481,119.528819456766,100,-6.14035087719298,10
2,15.9,5.6,19,0.365167601412291,217.910785768731,95.4545454545455,-46.8967456690051,22
6,19.6,4,7.9,0.500920256533747,274.804138149393,100,-6.77966101694915,19
3,19.1,4,17.9,0.475030030250638,155.825029032202,100,-6.77966101694914,12
7,19.6,2.7,16,0.494260444020439,220.936767651324,100,-6.14035087719297,21
9,17.9,7.9,9.4,0.374531515789959,327.697688520641,86.2068965517241,-46.8967456690051,29
2,20,8.1,12.6,0.466992723553593,182.608891993742,100,-10.5627551020408,10
7,20,3.4,11.8,0.494892317332169,227.514945493056,100,-6.14035087719297,20
6,19.5,4.2,7.7,0.505339178630265,296.208232811746,100,-6.77966101694914,20
1,16.9,9.8,14,0.42852344565196,223.500066293829,91.6666666666667,-22.1756914522059,12
3,6.6,0.6,9,0.624814720685879,1162.16976625084,90.2887139107612,-39.13500486171,381
10,20,0,18.4,0.472200331984865,184.640315228809,86.6666666666667,-6.14035087719297,30
6,18.6,5.6,15.2,0.535738776404012,548.917074071681,100,-12.3484848484849,23
6,7,7.3,1.8,0.361758174438384,330.965347918251,31.5899581589958,-48.4001751417984,478
10,7.2,0,9.9,0.457969214146867,665.179562712148,73.8238841978287,-57.4996444793544,829
10,19.4,7.2,8.3,0.46762877258855,345.405320667389,86.9565217391304,-16.3193751189465,23
4,19.9,5,16.5,0.465518529388796,140.294403424101,100,-8.51528384279478,10
3,19.5,1.9,14.2,0.463227796712733,87.9858946859472,100,-6.14035087719297,10
4,8.3,1.3,11.7,0.374072051229033,244.475085064626,89.0909090909091,-59.2439375299733,220
10,19.7,3.6,1.5,0.471208390451597,278.038766837293,76.6666666666667,-7.07490515145808,30
4,19.9,9.2,19.4,0.43261734315728,220.000402797205,100,-24.2647058823529,10
5,19.8,3.4,16.6,0.476444670173181,149.099813485776,100,-6.14035087719297,13
2,19.5,6.8,15.9,0.462234106777914,156.172132128857,100,-10.5627551020408,10
2,19.2,7.5,8.7,0.43995140826233,117.947788579446,90,-10.6968606609375,10
5,20,7.6,5.1,0.466747371828003,198.910713986273,92.3076923076923,-8.51528384279477,13
3,16.7,10.5,16.7,0.322774018202636,119.753009038944,83.3333333333333,-48.33157561999,18
2,19,4.5,16.9,0.456779752345813,125.870163061633,100,-10.5627551020408,10
7,19.8,0.1,8,0.48447976168746,160.675870569306,100,-6.14035087719297,23
5,19.2,3.1,15.8,0.488252104815123,209.092092705749,100,-6.66666666666667,17
9,19.9,2.4,6.5,0.508377289006163,282.319886245603,100,-6.14035087719298,27
4,20,4.9,18.5,0.465518529388796,140.294403424101,100,-8.51528384279478,10
7,17.8,1.7,6.1,0.346978974759693,111.118444728521,93.5483870967742,-47.0612492502506,31
8,19.3,6.8,7.6,0.519332844108532,488.884356522246,95.4545454545455,-11.7667456821359,22
6,9.1,0,10.3,0.344248544529717,101.984308638103,77.4809160305344,-57.087358450712,262
6,18.4,10,8.3,0.445721374298875,416.610771899249,81.8181818181818,-25.1493053897932,22
8,7.7,0,13.2,0.475759785291886,656.663203358559,76.8796992481203,-52.5863800616117,532
4,20,6.2,19.7,0.467229016534177,149.797109787329,100,-8.51528384279477,10
1,16.5,3.8,16,0.463862141210053,171.918776110623,100,-11.9305084745763,14
7,19.7,4.2,5.8,0.488417226918518,277.455703724453,95.4545454545455,-9.38623224427311,22
6,19,5.4,19,0.512160269162914,423.849140186609,100,-12.3484848484849,21
9,5.9,0,9.9,0.336625845969782,196.529686015692,72.4020442930153,-69.1175213175219,1174
10,17.6,4.9,6.1,0.368732620679878,296.296496442927,83.7837837837838,-46.8967456690051,37
1,13.2,6.8,19.1,0.359379819556451,217.413206709849,91.304347826087,-46.8967456690051,23
7,18.8,0,6.9,0.460796720510743,164.144301763277,82.1428571428571,-6.14035087719298,28
9,18.5,1.3,5.7,0.49117138337072,268.450609774832,94.2857142857143,-9.3862322442731,35
7,18.1,0,3.2,0.418969196583017,116.155697926729,73.5294117647059,-13.7959020550265,34
6,17.1,7.3,16.8,0.327603445175442,103.454907541809,82.1428571428571,-46.8967456690051,28
1,20,8.1,8.5,0.447706343006273,94.1431931046068,100,-10.4956268221574,6
2,18.8,10.7,16,0.309467301035359,32.815260618274,70,-39.0836113922574,10
5,20,8.3,8.2,0.490330951932474,293.088169179297,100,-10.1508916323731,13
8,19.8,6,3,0.454238329159223,291.00632164706,79.1666666666667,-13.7959020550265,24
10,8.1,0.6,14.4,0.431261731981237,405.001770994035,93.75,-60.7545289325632,448
8,20,9.5,8.5,0.429569265057316,323.463574730542,84.2105263157895,-25.5881541951896,19
4,19.8,4.8,14.6,0.469121387117757,131.383232598684,100,-6.77966101694915,10
6,19.4,0,10.3,0.469686413888846,157.176396431509,90.9090909090909,-6.14035087719297,22
7,17.5,5.6,19.6,0.428683910250368,535.411306225848,96.7741935483871,-46.8967456690051,31
6,19.4,9.8,14,0.460339490372727,393.675242754729,89.4736842105263,-22.1756914522059,19
9,7.8,0,11.9,0.572612703991288,1195.22253387029,76.8211920529801,-52.5863800616117,604
7,19.4,7,13.9,0.457247710169189,367.621705826407,95,-24.5949588848541,20
2,19.3,7.1,16.2,0.462983878871949,160.337532651278,100,-10.5627551020408,10
1,16.4,2,16,0.456623422987401,131.703674873668,100,-11.9305084745763,14
9,20,0,19.5,0.470035353294328,179.001317014711,86.2068965517241,-6.14035087719298,29
7,19.9,0.3,2.6,0.442461163300296,108.999222406195,84,-9.38623224427313,25
10,20,7.3,10.2,0.462996271184983,350.539186221761,90.9090909090909,-19.9721658325624,22
6,17.3,7.4,19.6,0.387173793480786,349.968774918773,92.5925925925926,-46.8967456690051,27
1,17.3,2.7,19.5,0.451824048952148,112.75036833438,100,-11.9305084745763,12
10,20,0,14.3,0.472200331984865,184.640315228809,86.6666666666667,-6.14035087719297,30
3,19.2,1.3,20,0.462963441548331,86.5172548837132,100,-6.14035087719298,10
6,20,3.4,8.6,0.48125180077286,168.377425963343,100,-6.14035087719297,15
9,20,3.4,5,0.493932546218572,317.897733049831,92.5925925925926,-9.38623224427314,27
3,19.1,1,8.3,0.468654317806249,109.749235345219,100,-6.14035087719297,12
9,18.6,4.9,4,0.454842207580381,324.651411735399,80,-16.9937248024165,30
5,19.4,7.5,7,0.495836124667817,316.243793521663,100,-10.1508916323731,15
7,18,2.4,7.2,0.339496946200125,117.55618904946,93.5483870967742,-49.941523429363,31
8,19.7,4.9,8.1,0.458000393889634,257.426664826316,90.9090909090909,-16.0507069806187,22
10,20,3.9,12.3,0.467550563373455,333.173115359453,96.2962962962963,-20.9486013164082,27
3,20,4.4,9.5,0.469121387117757,131.383232598684,100,-6.77966101694915,10
10,7.9,0.5,13.9,0.400833043219672,297.334556496498,93.5550935550936,-64.3399390941126,481
7,19,4,6.9,0.491058356507111,299.588366822768,95.8333333333333,-10.3708156496063,24
5,19.5,4.2,12.6,0.476240055073518,158.618231928031,100,-6.77966101694916,13
3,19.3,4.6,8.3,0.469121387117757,131.383232598684,100,-6.77966101694915,10
5,20,3.8,11.4,0.475087143062032,152.213165197553,100,-6.77966101694915,13
10,19.8,6.2,17.9,0.526756148896479,501.941803571201,100,-12.3484848484849,22
10,20,3.1,3.6,0.488019570385599,309.956569884448,89.2857142857143,-9.38623224427312,28
7,20,1.8,8.1,0.484330291256855,168.837022852423,100,-6.14035087719297,20
1,18,2.8,12.5,0.461927150611045,85.2677957923533,100,-6.14035087719299,9
6,17.1,8.5,12.5,0.318229084971469,146.341224285309,78.5714285714286,-50.8089971225584,28
3,20,6.8,18.2,0.464595180325428,162.424816231696,100,-10.1508916323731,10
10,20,6.4,6.6,0.507996974974315,425.907305776595,95.4545454545455,-11.7667456821359,22
8,17.5,1.2,17.1,0.324502730101005,90.4958352575994,92.3076923076923,-53.8243495662979,39
